Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

11时37分52秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11时42分28秒 251099812 256062608   5377568      2.04     83972   6445924   9953572      3.75   3155132   8101960        44
11时42分29秒 251101544 256064340   5375792      2.04     83980   6445928   9953568      3.75   3155140   8101952        72
11时42分30秒 251101796 256064608   5375536      2.04     83980   6445932   9953576      3.75   3155144   8102300        72
11时42分31秒 251101280 256064092   5376036      2.04     83980   6445932   9953580      3.75   3155144   8102304         4
11时42分32秒 251099752 256062548   5377568      2.04     83980   6445920   9953592      3.75   3155128   8102312       156
11时42分33秒 251098452 256061248   5378844      2.04     83980   6445920   9953744      3.75   3155132   8102340        20
11时42分34秒 251098468 256061276   5378508      2.04     83988   6446224   9953920      3.75   3155136   8102364        64
11时42分35秒 251098948 256061752   5378036      2.04     83988   6446224   9953928      3.75   3155144   8102356        64
11时42分36秒 251099688 256062492   5377284      2.04     83988   6446236   9953940      3.75   3155132   8102392         4
11时42分37秒 251100956 256063764   5376000      2.04     83988   6446244   9953944      3.75   3155144   8102408         8
11时42分38秒 251101208 256064012   5375728      2.04     83988   6446264   9953964      3.75   3155132   8102420         8
11时42分39秒 251101208 256064020   5375720      2.04     83996   6446264   9953964      3.75   3155148   8102420        32
11时42分40秒 251100924 256063728   5375996      2.04     83996   6446240   9953976      3.75   3155120   8102728        44
11时42分41秒 251101908 256064708   5375012      2.04     83996   6446240   9954052      3.75   3155128   8102736        44
11时42分42秒 251099844 256062644   5376948      2.04     83996   6446328   9954084      3.75   3155120   8102760        44
11时42分43秒 251099876 256062676   5376916      2.04     83996   6446328   9954092      3.75   3155120   8102712        44
11时42分44秒 251098860 256061664   5377908      2.04     84004   6446336   9954108      3.75   3155112   8102844        68
11时42分45秒 251098608 256061416   5378144      2.04     84004   6446352   9954104      3.75   3155128   8102828        72
11时42分46秒 251100104 256062920   5376648      2.04     84004   6446352   9954108      3.75   3155128   8102856         4
11时42分47秒 251101364 256064180   5375388      2.04     84004   6446352   9954108      3.75   3155136   8102848         8
11时42分48秒 251100372 256063132   5376432      2.04     84004   6446300   9954116      3.75   3155068   8102876        12
11时42分49秒 251099088 256061860   5377708      2.04     84012   6446300   9954140      3.75   3155088   8102896        60
11时42分50秒 251097828 256060596   5378872      2.04     84012   6446396   9954276      3.75   3155076   8102892        68
11时42分51秒 251097836 256060608   5378820      2.04     84012   6446440   9954276      3.75   3155088   8103068        68
11时42分52秒 251098940 256061712   5377684      2.04     84012   6446440   9954280      3.75   3155080   8103108         8
11时42分53秒 251098696 256061468   5377928      2.04     84012   6446440   9954288      3.75   3155084   8103120         8
11时42分54秒 251099744 256062504   5376912      2.04     84020   6446440   9954284      3.75   3155088   8103120        32
11时42分55秒 251099996 256062756   5376656      2.04     84020   6446444   9954288      3.75   3155096   8103132        36
11时42分56秒 251100996 256063760   5375656      2.04     84020   6446444   9954292      3.75   3155088   8103156        36
11时42分57秒 251100492 256063208   5376200      2.04     84020   6446404   9954300      3.75   3155044   8103172        48
11时42分58秒 251099996 256062716   5376704      2.04     84020   6446404   9954552      3.75   3155044   8103204        48
11时42分59秒 251098988 256061716   5377376      2.04     84028   6446732   9954664      3.75   3155064   8103212        68
11时43分00秒 251100004 256062732   5376352      2.04     84028   6446740   9954660      3.75   3155056   8103212        68
11时43分01秒 251100736 256063468   5375612      2.04     84028   6446740   9954664      3.75   3155064   8103576        68
11时43分02秒 251102964 256065696   5373344      2.04     84028   6446740   9954668      3.75   3155056   8103596        68
11时43分03秒 251103736 256066460   5372588      2.04     84028   6446740   9954672      3.75   3155060   8103620        68
11时43分04秒 251103728 256066460   5372588      2.04     84036   6446740   9954672      3.75   3155060   8103644        68
11时43分05秒 251101720 256064420   5374620      2.04     84036   6446716   9954676      3.75   3155040   8103644        72
11时43分06秒 251101948 256064652   5374384      2.04     84036   6446716   9954744      3.75   3155032   8103684        72
11时43分07秒 251102444 256065148   5373756      2.04     84036   6446848   9954848      3.75   3155040   8103160        72
11时43分08秒 251103232 256065932   5372952      2.04     84036   6446864   9954848      3.75   3155024   8103184        72
11时43分09秒 251103224 256065932   5372944      2.04     84044   6446864   9954860      3.75   3155048   8103220        84
11时43分10秒 251102444 256065152   5373692      2.04     84044   6446872   9954860      3.75   3155032   8103248        84
11时43分11秒 251102192 256064908   5373940      2.04     84044   6446876   9954868      3.75   3155044   8103404        88
11时43分12秒 251102704 256065420   5373428      2.04     84044   6446876   9954872      3.75   3155040   8103420        88
11时43分13秒 251101192 256063880   5374964      2.04     84044   6446852   9954876      3.75   3155020   8103416       176
11时43分14秒 251101688 256064384   5374460      2.04     84052   6446852   9954896      3.75   3155024   8103440        92
11时43分15秒 251100688 256063384   5375284      2.04     84052   6447028   9955088      3.75   3155032   8103384        92
11时43分16秒 251102192 256064888   5373772      2.04     84052   6447036   9955084      3.75   3155024   8103428        92
11时43分17秒 251101296 256063996   5374764      2.04     84052   6447044   9955088      3.75   3155032   8103500        96
11时43分18秒 251100256 256062956   5375772      2.04     84052   6447044   9955092      3.75   3155016   8103524        96
11时43分19秒 251100996 256063704   5375024      2.04     84060   6447044   9955088      3.75   3155040   8103504        96
11时43分20秒 251102272 256064980   5373748      2.04     84060   6447044   9955100      3.75   3155032   8103516        96
11时43分21秒 251099636 256062332   5376536      2.04     84060   6447028   9955104      3.75   3155012   8103704       172
11时43分22秒 251099368 256062064   5376804      2.04     84060   6447028   9955128      3.75   3155008   8103736       136
11时43分23秒 251099092 256061780   5376896      2.04     84060   6447220   9955324      3.75   3155004   8103732        68
11时43分24秒 251098596 256061292   5377380      2.04     84068   6447224   9955328      3.75   3155016   8103748        76
11时43分25秒 251097312 256060008   5378632      2.04     84068   6447228   9955328      3.75   3155020   8103748        76
11时43分26秒 251097572 256060272   5378368      2.04     84068   6447232   9955332      3.75   3155016   8103760        80
11时43分27秒 251098572 256061276   5377368      2.04     84068   6447232   9955336      3.75   3155024   8103768        16
11时43分28秒 251100092 256062796   5375848      2.04     84068   6447232   9955340      3.75   3155012   8103784        16
11时43分29秒 251099840 256062552   5376088      2.04     84076   6447236   9955348      3.75   3155032   8103796        16
11时43分30秒 251100336 256063552   5375592      2.04     84076   6447236   9955352      3.75   3155024   8104320        16
11时43分31秒 251101092 256063760   5374880      2.04     84076   6447192   9955376      3.75   3154984   8103836        24
11时43分32秒 251103108 256065776   5372820      2.04     84076   6447236   9955420      3.75   3154972   8104020        24
11时43分33秒 251103612 256066284   5372288      2.04     84076   6447256   9955444      3.75   3154980   8104024        24
11时43分34秒 251104724 256067404   5371272      2.04     84084   6447256   9955444      3.75   3154984   8104004        64
11时43分35秒 251102464 256065144   5373532      2.04     84084   6447256   9955444      3.75   3154992   8104028        64
11时43分36秒 251101952 256064632   5374032      2.04     84084   6447264   9955452      3.75   3154976   8104052        64
11时43分37秒 251101828 256064512   5374272      2.04     84084   6447268   9955456      3.75   3154988   8104048        68
11时43分38秒 251098812 256061496   5377288      2.04     84084   6447268   9955464      3.75   3154980   8104060        68
11时43分39秒 251098040 256060684   5378092      2.04     84092   6447228   9955472      3.75   3154956   8104060        72
11时43分40秒 251098308 256060956   5377660      2.04     84092   6447392   9955736      3.75   3154952   8104156        72
11时43分41秒 251099308 256061956   5376592      2.04     84092   6447464   9955752      3.75   3154960   8104164        72
11时43分42秒 251100080 256062732   5375796      2.04     84092   6447488   9955760      3.75   3154952   8104436        72
11时43分43秒 251099584 256062236   5376288      2.04     84092   6447496   9955764      3.75   3154956   8104436        72
11时43分44秒 251098828 256061488   5377024      2.04     84100   6447500   9955768      3.75   3154960   8104440        76
11时43分45秒 251099080 256061740   5376760      2.04     84100   6447512   9955780      3.75   3154968   8104432        76
11时43分46秒 251098804 256061464   5377004      2.04     84100   6447512   9955784      3.75   3154956   8104448        76
11时43分47秒 251097576 256060188   5378304      2.04     84100   6447472   9955796      3.75   3154928   8104436        80
11时43分48秒 251098308 256060924   5377564      2.04     84100   6447472   9955916      3.75   3154916   8104484        80
11时43分49秒 251097292 256059920   5378408      2.04     84108   6447628   9955972      3.75   3154928   8104488        96
11时43分50秒 251099576 256062204   5376120      2.04     84108   6447628   9955972      3.75   3154928   8104488        96
11时43分51秒 251099568 256062196   5376128      2.04     84108   6447628   9955976      3.75   3154936   8104504        96
11时43分52秒 251100332 256062964   5375356      2.04     84108   6447636   9955976      3.75   3154928   8104688       100
11时43分53秒 251099804 256062440   5375856      2.04     84108   6447636   9964172      3.75   3154928   8104704        92
11时43分54秒 251101568 256064212   5374080      2.04     84116   6447640   9964180      3.75   3154936   8104732       108
11时43分55秒 251101316 256063912   5374368      2.04     84116   6447600   9964188      3.75   3154896   8104728       112
11时43分56秒 251103568 256066168   5372120      2.04     84116   6447600   9964236      3.75   3154888   8104764       112
11时43分57秒 251102812 256065412   5372784      2.04     84116   6447692   9964304      3.75   3154896   8104752       112
11时43分58秒 251102108 256064708   5373480      2.04     84116   6447692   9964304      3.75   3154884   8104772        84
11时43分59秒 251101840 256064448   5373724      2.04     84124   6447692   9964312      3.75   3154904   8104764        88
11时44分00秒 251101336 256063944   5374220      2.04     84124   6447700   9964316      3.75   3154892   8104796        88
11时44分01秒 251100832 256063440   5374724      2.04     84124   6447700   9964320      3.75   3154904   8104800        88
11时44分02秒 251099848 256062460   5375732      2.04     84124   6447700   9964320      3.75   3154888   8104896        88
11时44分03秒 251097628 256060220   5377964      2.04     84124   6447684   9964388      3.75   3154884   8104952       332
11时44分04秒 251097336 256059932   5378224      2.04     84132   6447684   9964448      3.75   3154888   8104952        56
11时44分05秒 251097068 256059664   5378364      2.04     84132   6447804   9964512      3.75   3154896   8104944        56
11时44分06秒 251097580 256060176   5377832      2.04     84132   6447808   9964512      3.75   3154884   8104932        56
11时44分07秒 251098076 256060672   5377316      2.04     84132   6447812   9964516      3.75   3154892   8104960        60
11时44分08秒 251097304 256059900   5378080      2.04     84132   6447812   9964516      3.75   3154876   8105004        60
11时44分09秒 251097540 256060148   5377820      2.04     84140   6447812   9964516      3.75   3154888   8104996        60
11时44分10秒 251097296 256059912   5378064      2.04     84140   6447812   9964516      3.75   3154896   8105004        60
11时44分11秒 251096548 256059120   5378864      2.04     84140   6447776   9964516      3.75   3154864   8105000       100
11时44分12秒 251098304 256060880   5377108      2.04     84140   6447776   9964516      3.75   3154856   8105012       100
11时44分13秒 251099036 256061612   5376244      2.04     84140   6447908   9964652      3.75   3154860   8105088        64
11时44分14秒 251099060 256061644   5376212      2.04     84148   6447908   9964664      3.75   3154860   8105088        76
11时44分15秒 251098060 256060644   5377200      2.04     84148   6447920   9964664      3.75   3154864   8105092        76
11时44分16秒 251097816 256060400   5377444      2.04     84148   6447920   9964668      3.75   3154864   8105100        76
11时44分17秒 251098060 256060644   5377192      2.04     84148   6447920   9964668      3.75   3154872   8105104        76
11时44分18秒 251098060 256060644   5377188      2.04     84148   6447924   9964672      3.75   3154860   8105120        80
11时44分19秒 251097556 256060152   5377680      2.04     84156   6447928   9964676      3.75   3154880   8105116        84
11时44分20秒 251098304 256060840   5376996      2.04     84156   6447872   9964700      3.75   3154816   8105152        84
11时44分21秒 251098044 256060580   5377180      2.04     84156   6447940   9964808      3.75   3154820   8105152        84
11时44分22秒 251098808 256061348   5376376      2.04     84156   6447980   9964804      3.75   3154816   8105156        88
11时44分23秒 251097304 256059848   5377880      2.04     84156   6447980   9964808      3.75   3154820   8105396        88
11时44分24秒 251096800 256059352   5378376      2.04     84164   6447980   9964812      3.75   3154824   8105076        92
11时44分25秒 251097304 256059856   5377872      2.04     84164   6447980   9964816      3.75   3154832   8105076        92
11时44分26秒 251097044 256059596   5378168      2.04     84164   6447980   9964820      3.75   3154824   8105088        92
11时44分27秒 251098052 256060604   5377160      2.04     84164   6447980   9964824      3.75   3154832   8105084        92
11时44分28秒 251096524 256059076   5378668      2.04     84164   6447984   9964824      3.75   3154808   8105108        96
11时44分29秒 251096004 256058512   5379224      2.04     84172   6447932   9964852      3.75   3154792   8105096        96
11时44分30秒 251097776 256060284   5377304      2.04     84172   6448080   9965016      3.75   3154784   8105192        96
11时44分31秒 251098272 256060780   5376808      2.04     84172   6448088   9965012      3.75   3154792   8105192        96
11时44分32秒 251098256 256060764   5376796      2.04     84172   6448092   9965016      3.75   3154784   8105204        96
11时44分33秒 251098492 256061004   5376540      2.04     84172   6448096   9965016      3.75   3154788   8105364       100
11时44分34秒 251098980 256061492   5376028      2.04     84180   6448096   9965024      3.75   3154784   8105372         8
11时44分35秒 251098972 256061496   5376028      2.04     84180   6448096   9965028      3.75   3154788   8105388        12
11时44分36秒 251099728 256062252   5375304      2.04     84180   6448096   9965028      3.75   3154792   8105384        12
11时44分37秒 251100216 256062728   5374824      2.04     84180   6448088   9965052      3.75   3154784   8105404        20
11时44分38秒 251098452 256060964   5376536      2.04     84180   6448140   9965104      3.75   3154772   8105392        20
11时44分39秒 251098192 256060712   5376780      2.04     84188   6448140   9965108      3.75   3154792   8105408        68
11时44分40秒 251099436 256061956   5375504      2.04     84188   6448140   9965108      3.75   3154784   8105416        68
11时44分41秒 251098672 256061192   5376260      2.04     84188   6448140   9965108      3.75   3154784   8105416        68
11时44分42秒 251098664 256061184   5376260      2.04     84188   6448140   9965112      3.75   3154780   8105424        68
11时44分43秒 251099672 256062196   5375252      2.04     84188   6448140   9965116      3.75   3154788   8105476        68
11时44分44秒 251100152 256062184   5375240      2.04     84196   6447640   9965120      3.75   3152272   8107504      3096
11时44分45秒 251098128 256060672   5376748      2.04     84196   6448156   9965148      3.75   3154816   8105500        72
11时44分46秒 251098876 256061420   5375980      2.04     84196   6448176   9965188      3.75   3154808   8105528        72
11时44分47秒 251100144 256062688   5374692      2.04     84196   6448196   9965192      3.75   3154816   8105524        72
11时44分48秒 251099144 256061688   5375688      2.04     84196   6448200   9965192      3.75   3154804   8105544        76
11时44分49秒 251099396 256061940   5375428      2.04     84204   6448200   9965192      3.75   3154812   8105536        84
11时44分50秒 251099136 256061684   5375680      2.04     84204   6448200   9965196      3.75   3154808   8105556        84
11时44分51秒 251099120 256061668   5375696      2.04     84204   6448200   9965196      3.75   3154816   8105564        84
11时44分52秒 251099648 256062204   5375168      2.04     84204   6448200   9965204      3.75   3154820   8105668        84
11时44分53秒 251100648 256063200   5374172      2.04     84204   6448196   9965212      3.75   3154812   8105624        88
11时44分54秒 251100380 256062940   5374468      2.04     84212   6448200   9965388      3.75   3154808   8105640        96
11时44分55秒 251100880 256063444   5373800      2.04     84212   6448360   9965388      3.75   3154824   8105656        96
11时44分56秒 251099124 256061692   5375548      2.04     84212   6448360   9965392      3.75   3154812   8105720        96
11时44分57秒 251099872 256062440   5374800      2.04     84212   6448360   9965400      3.75   3154824   8105712        96
11时44分58秒 251102132 256064700   5372528      2.04     84212   6448364   9965400      3.75   3154812   8105800        96
11时44分59秒 251101620 256064196   5373020      2.04     84220   6448368   9965404      3.75   3154832   8105804       100
11时45分00秒 251101352 256063932   5373288      2.04     84220   6448368   9965404      3.75   3154824   8105844       100
11时45分01秒 251102352 256064932   5372280      2.04     84220   6448368   9965412      3.75   3154832   8105868       100
11时45分02秒 251103060 256065620   5371548      2.04     84228   6448344   9965420      3.75   3154808   8105848       284
11时45分03秒 251103148 256065708   5371548      2.04     84228   6448344   9965536      3.75   3154808   8105928       284
11时45分04秒 251103888 256066452   5370696      2.04     84228   6448456   9965552      3.75   3154804   8106148       284
11时45分05秒 251104172 256066736   5370412      2.04     84228   6448456   9965552      3.75   3154816   8106184         4
11时45分06秒 251102908 256065472   5371676      2.04     84228   6448456   9965556      3.75   3154808   8106200         8
11时45分07秒 251102924 256065488   5371652      2.04     84236   6448456   9965556      3.75   3154808   8105696        68
11时45分08秒 251102076 256064648   5372660      2.04     84236   6448456   9965560      3.75   3154812   8105704        68
11时45分09秒 251101816 256064388   5372916      2.04     84236   6448460   9965564      3.75   3154824   8105680        72
11时45分10秒 251099296 256061816   5375492      2.04     84236   6448404   9965568      3.75   3154756   8105720        72
11时45分11秒 251096012 256058532   5378784      2.04     84236   6448404   9965612      3.75   3154768   8105792        72
11时45分12秒 251096524 256059040   5378196      2.04     84236   6448480   9965676      3.75   3154760   8105776        80
11时45分13秒 251097800 256060324   5376904      2.04     84244   6448488   9965676      3.75   3154772   8105752        88
11时45分14秒 251098800 256061332   5375900      2.04     84244   6448492   9965680      3.75   3154768   8105904        92
11时45分15秒 251099060 256061592   5375640      2.04     84244   6448492   9965680      3.75   3154776   8105908        92
11时45分16秒 251101092 256063624   5373620      2.04     84244   6448496   9965688      3.75   3154768   8105904        92
11时45分17秒 251099824 256062356   5374888      2.04     84244   6448496   9965692      3.75   3154772   8105904        92
11时45分18秒 251101100 256063640   5373608      2.04     84252   6448500   9965696      3.75   3154772   8105916        92
11时45分19秒 251099572 256062112   5375124      2.04     84252   6448504   9965708      3.75   3154784   8105884        92
11时45分20秒 251100588 256063088   5374140      2.04     84252   6448468   9965716      3.75   3154728   8105964        96
11时45分21秒 251099824 256062324   5374904      2.04     84252   6448468   9965812      3.75   3154744   8105960        96
11时45分22秒 251098288 256060788   5376312      2.04     84252   6448580   9965852      3.75   3154736   8105952        96
11时45分23秒 251099060 256061568   5375532      2.04     84260   6448580   9965852      3.75   3154748   8105912       112
11时45分24秒 251082412 256044924   5392160      2.05     84260   6448584   9967944      3.75   3154740   8124312       116
11时45分25秒 251082136 256044652   5392396      2.05     84260   6448608   9967956      3.75   3154752   8124308       116
11时45分26秒 251082120 256044636   5392372      2.05     84260   6448624   9967968      3.75   3154744   8124564       116
11时45分27秒 251078340 256040860   5396140      2.05     84260   6448636   9967976      3.75   3154752   8124596       120
11时45分28秒 251076820 256039308   5397688      2.05     84268   6448600   9967984      3.75   3154708   8124596       644
11时45分29秒 251095728 256058220   5378780      2.04     84268   6448600   9965940      3.75   3154720   8106592       644
11时45分30秒 251095980 256058468   5378448      2.04     84268   6448680   9966040      3.75   3154712   8106640       152
11时45分31秒 251096208 256058696   5378192      2.04     84268   6448700   9966040      3.75   3154716   8106720       152
11时45分32秒 251096460 256058948   5377924      2.04     84268   6448700   9966044      3.75   3154712   8106744       152
11时45分33秒 251095444 256057940   5378928      2.04     84276   6448704   9966048      3.75   3154712   8106740       152
11时45分34秒 251096964 256059460   5377416      2.04     84276   6448704   9966052      3.75   3154720   8106820       152
11时45分35秒 251095444 256057948   5378924      2.04     84276   6448708   9966052      3.75   3154728   8106928       156
11时45分36秒 251095940 256058444   5378408      2.04     84276   6448712   9966060      3.75   3154720   8106416       124
11时45分37秒 251095932 256058436   5378412      2.04     84276   6448716   9966072      3.75   3154728   8106412       128
11时45分38秒 251096940 256059444   5377396      2.04     84284   6448708   9966080      3.75   3154704   8106448       140
11时45分39秒 251097688 256060188   5376580      2.04     84284   6448776   9966296      3.75   3154720   8106448       140
11时45分40秒 251100312 256062812   5373972      2.04     84284   6448864   9966312      3.75   3154712   8106460       140
11时45分41秒 251099044 256061544   5375184      2.04     84284   6448920   9966312      3.75   3154720   8106460        16
11时45分42秒 251097792 256060292   5376436      2.04     84284   6448920   9966316      3.75   3154712   8106480        16
11时45分43秒 251096288 256058796   5377932      2.04     84292   6448920   9966316      3.75   3154724   8106460        44
11时45分44秒 251096548 256059056   5377676      2.04     84292   6448920   9966316      3.75   3154720   8106516        44
11时45分45秒 251097052 256059588   5377144      2.04     84292   6448948   9966324      3.75   3154748   8106752       528
11时45分46秒 251097288 256059824   5376908      2.04     84292   6448948   9966352      3.75   3154740   8106888       528
11时45分47秒 251098272 256060804   5375724      2.04     84292   6449148   9966560      3.75   3154752   8106828        52
11时45分48秒 251099172 256061712   5374924      2.04     84300   6449160   9966568      3.75   3154748   8106888        56
11时45分49秒 251100212 256062752   5373884      2.04     84300   6449160   9966568      3.75   3154756   8106700        56
11时45分50秒 251098424 256060968   5375668      2.04     84300   6449164   9966572      3.75   3154752   8106932        60
11时45分51秒 251098684 256061232   5375408      2.04     84300   6449164   9966572      3.75   3154760   8106928        60
11时45分52秒 251097032 256060084   5377172      2.04     84300   6449164   9966576      3.75   3154748   8107456      2076
11时45分53秒 251097528 256060100   5376652      2.04     84308   6449176   9966604      3.75   3154772   8106976        64
11时45分54秒 251097764 256060336   5376352      2.04     84308   6449240   9966716      3.75   3154768   8106988        64
11时45分55秒 251096260 256058836   5377816      2.04     84308   6449280   9966716      3.75   3154776   8107228        64
11时45分56秒 251097276 256059852   5376796      2.04     84308   6449284   9966720      3.75   3154768   8107256        64
11时45分57秒 251097788 256060364   5376280      2.04     84308   6449288   9966728      3.75   3154776   8107244        64
11时45分58秒 251098436 256061020   5375760      2.04     84316   6449296   9966732      3.75   3154772   8107260        64
11时45分59秒 251099436 256062024   5374748      2.04     84316   6449300   9966736      3.75   3154772   8107268      2084
11时46分00秒 251099948 256062560   5374216      2.04     84316   6449328   9966760      3.75   3154800   8107412        72
11时46分01秒 251099420 256062032   5374584      2.04     84316   6449488   9966920      3.75   3154808   8107400        72
11时46分02秒 251100436 256063048   5373568      2.04     84316   6449488   9966920      3.75   3154796   8107432        72
11时46分03秒 251101956 256064568   5372040      2.04     84324   6449488   9966924      3.75   3154804   8107432        72
11时46分04秒 251100696 256063308   5373300      2.04     84324   6449488   9966924      3.75   3154800   8107444        72
11时46分05秒 251101444 256064072   5372548      2.04     84324   6449492   9966932      3.75   3154816   8107620        76
11时46分06秒 251104336 256064948   5372168      2.04     84324   6446972   9966932      3.75   3152788   8107632      1056
11时46分07秒 251102272 256064932   5371660      2.04     84324   6449528   9966956      3.75   3154848   8107644        56
11时46分08秒 251101752 256064420   5372068      2.04     84332   6449600   9967060      3.75   3154844   8107664        64
11时46分09秒 251100484 256063152   5373308      2.04     84332   6449620   9967064      3.75   3154856   8107664        64
11时46分10秒 251101216 256063884   5372532      2.04     84332   6449632   9967064      3.75   3154848   8107660        64
11时46分11秒 251101076 256063744   5372784      2.04     84332   6449632   9967064      3.75   3154856   8107680        64
11时46分12秒 251101336 256064004   5372516      2.04     84340   6449632   9967068      3.75   3154840   8107700        56
11时46分13秒 251099816 256062996   5374036      2.04     84340   6449632   9967068      3.75   3154856   8108196      3600
11时46分14秒 251099044 256061724   5374800      2.04     84340   6449640   9967100      3.75   3154856   8107736        76
11时46分15秒 251099580 256062260   5374228      2.04     84340   6449684   9967192      3.75   3154864   8107740        76
11时46分16秒 251099288 256061972   5374488      2.04     84340   6449692   9967200      3.75   3154856   8107840        76
11时46分17秒 251098776 256061460   5374924      2.04     84340   6449752   9967224      3.75   3154864   8107904        20
11时46分18秒 251099052 256061744   5374636      2.04     84348   6449772   9967236      3.75   3154860   8107936        52
11时46分19秒 251098288 256060980   5375380      2.04     84348   6449784   9967252      3.75   3154872   8107896        52
11时46分20秒 251096744 256060444   5375884      2.04     84348   6450800   9967256      3.75   3155868   8107944      1064
11时46分21秒 251095704 256062000   5374268      2.04     84348   6453356   9967260      3.75   3158416   8107936        60
11时46分22秒 251096460 256062756   5373432      2.04     84348   6453428   9967412      3.75   3158408   8107988        60
11时46分23秒 251095956 256062260   5373900      2.04     84356   6453448   9967412      3.75   3158420   8107956        72
11时46分24秒 251096304 256062608   5373500      2.04     84356   6453484   9967420      3.75   3158416   8108064        72
11时46分25秒 251096280 256062588   5373496      2.04     84356   6453488   9967416      3.75   3158416   8108084        76
11时46分26秒 251096776 256063088   5372992      2.04     84356   6453488   9967420      3.75   3158416   8108228        76
11时46分27秒 251094728 256061040   5374504      2.04     84356   6453992   9967424      3.75   3158420   8108228       580
11时46分28秒 251092932 256062852   5373116      2.04     84364   6457052   9967428      3.75   3161956   8108256        84
11时46分29秒 251091420 256061340   5374572      2.04     84364   6457108   9967580      3.75   3161968   8108264        84
11时46分30秒 251092136 256062056   5373764      2.04     84364   6457176   9967596      3.75   3161960   8108280        84
11时46分31秒 251091396 256061316   5374484      2.04     84364   6457196   9967596      3.75   3161964   8108276        84
11时46分32秒 251091404 256061328   5374464      2.04     84364   6457200   9967596      3.75   3161960   8108284         4
11时46分33秒 251090884 256060816   5374968      2.04     84372   6457200   9967604      3.75   3161972   8108296        52
11时46分34秒 251089080 256059016   5376236      2.04     84372   6457704   9967608      3.75   3161964   8108320       556
11时46分35秒 251086268 256059812   5375864      2.04     84372   6460756   9967612      3.75   3165512   8108304        64
11时46分36秒 251086740 256060292   5375260      2.04     84372   6460872   9967784      3.75   3165512   8108456        64
11时46分37秒 251087348 256060904   5374716      2.04     84372   6460896   9967780      3.75   3165520   8108440         0
11时46分38秒 251085844 256059408   5376204      2.04     84380   6460904   9967784      3.75   3165508   8108476        56
11时46分39秒 251086836 256060400   5375212      2.04     84380   6460904   9967780      3.75   3165528   8108464        56
11时46分40秒 251085316 256058880   5376728      2.04     84380   6460908   9967784      3.75   3165520   8108500        60
11时46分41秒 251084568 256058136   5376964      2.04     84384   6461408   9967788      3.75   3165524   8108504       564
11时46分42秒 251083520 256060684   5374856      2.04     84384   6464456   9967820      3.75   3169052   8108556        72
11时46分43秒 251083544 256060708   5374788      2.04     84392   6464492   9967904      3.75   3169056   8108508        76
11时46分44秒 251084292 256061460   5373992      2.04     84392   6464540   9967908      3.75   3169060   8108568        76
11时46分45秒 251084300 256061468   5373976      2.04     84392   6464548   9967912      3.75   3169068   8108496        76
11时46分46秒 251084804 256061980   5373464      2.04     84392   6464548   9967916      3.75   3169060   8108796        76
11时46分47秒 251084056 256061228   5374228      2.04     84392   6464548   9967912      3.75   3169068   8108788        76
11时46分48秒 251079412 256059616   5375840      2.04     84400   6467572   9967916      3.75   3172084   8108808      3028
11时46分49秒 251079396 256060164   5375232      2.04     84400   6468092   9967940      3.75   3172604   8108808        20
11时46分50秒 251079868 256060640   5374684      2.04     84400   6468168   9968036      3.75   3172596   8108852        20
11时46分51秒 251080120 256060892   5374416      2.04     84400   6468184   9968032      3.75   3172596   8108888        20
11时46分52秒 251080892 256061664   5373644      2.04     84400   6468184   9968040      3.75   3172596   8108948        20
11时46分53秒 251080136 256060924   5374384      2.04     84416   6468184   9968044      3.75   3172616   8108944         4
11时46分54秒 251080644 256061432   5373876      2.04     84416   6468184   9968044      3.75   3172612   8108948         8
11时46分55秒 251077924 256062240   5373016      2.04     84416   6471716   9968048      3.75   3175640   8109476       516
11时46分56秒 251076168 256060548   5374696      2.04     84416   6471728   9968076      3.75   3176132   8109120        20
11时46分57秒 251074396 256058792   5376300      2.04     84416   6471856   9968248      3.75   3176140   8109128        20
11时46分58秒 251075688 256060084   5375008      2.04     84424   6471872   9968248      3.75   3176128   8109140        60
11时46分59秒 251074436 256058840   5376228      2.04     84424   6471904   9968248      3.75   3176148   8109116        72
11时47分00秒 251074940 256059348   5375720      2.04     84424   6471908   9968252      3.75   3176136   8109168        72
11时47分01秒 251073996 256058404   5376660      2.04     84424   6471908   9968260      3.75   3176148   8109164        72
11时47分02秒 251072760 256057168   5377876      2.04     84424   6471920   9968272      3.75   3176136   8109272        72
11时47分03秒 251070252 256058188   5376844      2.04     84432   6475452   9968280      3.75   3179168   8109840         8
11时47分04秒 251069804 256057800   5377200      2.04     84432   6475464   9968304      3.75   3179660   8109392        24
11时47分05秒 251068152 256056152   5378716      2.04     84432   6475588   9968476      3.75   3179676   8109344        24
11时47分06秒 251068744 256056744   5378076      2.04     84432   6475636   9968480      3.75   3179668   8109396        24
11时47分07秒 251069800 256057804   5377028      2.04     84432   6475636   9968480      3.75   3179676   8109632        24
11时47分08秒 251071592 256059596   5375228      2.04     84440   6475636   9968484      3.75   3179664   8109160         4
11时47分09秒 251071404 256059416   5375416      2.04     84440   6475636   9968488      3.75   3179680   8109168         8
11时47分10秒 251071104 256059116   5375708      2.04     84440   6475640   9968492      3.75   3179676   8109196        12
